Age Group,Garment Length,Presentation Product Type,Sleeve Length,category,Acrylic,Cotton,Elastane,Elastodiene,Elastomultiester,Linen,Lyocell,Modal,Other,Polyamide,Polyester,Polystyrene,Polyurethane,Silk,Viscose,Wool,copolyester,metallised,price
Adult,Regular,Bra,Sleeveless,Sports_Women,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Adult,Regular,Jacket,Extra long sleeve,Sports_Women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0
Adult,Short,Jacket,Extra long sleeve,Sports_Women,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0
Adult,Long,Leggings,No sleeve,Sports_Women,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Adult,Regular,Bra,No sleeve,Sports_Women,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Adult,Regular,Jacket,Long sleeve,Sports_Women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799.0
Adult,Short,Shorts,No sleeve,Sports_Women,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Adult,Regular,Bra,No sleeve,Sports_Women,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Adult,Long,Leggings,No sleeve,Sports_Women,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.0
Adult,Long,Leggings,No sleeve,Sports_Women,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0
Adult,Regular,Bra,Sleeveless,Sports_Women,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Adult,Regular,Top,Long sleeve,Sports_Women,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Adult,Regular,Top,Long sleeve,Sports_Women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3299.0
Adult,Long,Leggings,No sleeve,Sports_Women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2999.0
Adult,Regular,Top,Extra long sleeve,Sports_Women,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0
Adult,Regular,T-shirt,Short sleeve,Sports_Women,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Adult,Long,Leggings,No sleeve,Sports_Women,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0
Adult,Regular,Bra,No sleeve,Sports_Women,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Adult,Regular,Bra,No sleeve,Sports_Women,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Adult,Regular,Top,Long sleeve,Sports_Women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2999.0
Adult,Regular,Top,Long sleeve,Sports_Women,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Adult,Regular,Bodysuit,Sleeveless,Sports_Women,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0
Adult,Long,Leggings,No sleeve,Sports_Women,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0
Adult,Regular,Top,Long sleeve,Sports_Women,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799.0
Adult,Long,Leggings,No sleeve,Sports_Women,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0
Adult,Regular,Top,Extra long sleeve,Sports_Women,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0
Adult,Regular,Bra,No sleeve,Sports_Women,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Adult,Long,Trousers,No sleeve,Sports_Women,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0
Adult,Regular,Bra,No sleeve,Sports_Women,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Adult,Short,T-shirt,Short sleeve,Sports_Women,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0
Adult,Regular,Top,Sleeveless,Sports_Women,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Adult,Regular,Bra,No sleeve,Sports_Women,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Adult,Long,Trousers,No sleeve,Sports_Women,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.0
Adult,Regular,Bra,No sleeve,Sports_Women,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Adult,Regular,Gilet,Sleeveless,Sports_Women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799.0
Adult,Regular,Bra,No sleeve,Sports_Women,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Adult,Regular,T-shirt,Short sleeve,Sports_Women,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Adult,Long,Trousers,No sleeve,Sports_Women,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.0
Adult,Regular,Jacket,Long sleeve,Sports_Women,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.0
Adult,Long,Leggings,No sleeve,Sports_Women,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799.0
Adult,Short,Top,Sleeveless,Sports_Women,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Adult,Long,Trousers,No sleeve,Sports_Women,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.0
Adult,Short,Shorts,No sleeve,Sports_Women,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Adult,Short,Top,Sleeveless,Sports_Women,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0
Adult,Short,T-shirt,Short sleeve,Sports_Women,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Adult,Short,Shorts,No sleeve,Sports_Women,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Adult,Short,Shorts,No sleeve,Sports_Women,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Adult,Short,Shorts,No sleeve,Sports_Women,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Regular,Cardigan,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Long,Trousers,No sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0
Newborn,Regular,Jumper,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Baby,Regular,Bodysuit,Short sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Newborn,Regular,Bodysuit,Short sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Newborn,Long,Jumpsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Baby,Regular,Bodysuit,Sleeveless,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Newborn,Regular,Bodysuit,Sleeveless,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Newborn,Regular,Cardigan,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Baby,Regular,Bodysuit,No sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0
Newborn,Regular,Bodysuit,No sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0
Baby,Regular,Baby bib,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Newborn,Regular,Baby bib,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Newborn,Regular,Body,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Newborn,Short,Shorts,No sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Baby,Short,Shorts,No sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Baby,Regular,Bodysuit,Short sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Newborn,Regular,Bodysuit,Short sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Baby,Long,Sleepsuit,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Newborn,Long,Sleepsuit,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Newborn,Regular,Shorts,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Baby,Regular,Shorts,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Baby,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Newborn,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Baby,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Newborn,Regular,Dress,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Regular,Bodysuit,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0
Baby,Regular,Baby bib,No sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Newborn,Regular,Baby bib,No sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Baby,Regular,Sweatshirt,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Regular,Sweatshirt,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Baby,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0
Newborn,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0
Baby,Regular,Bodysuit,Long sleeve,New Born,0.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,999.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,999.0
Baby,Regular,Bodysuit,Long sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Newborn,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0
Baby,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Baby,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0
Newborn,Regular,Dress,Short sleeve,New Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0
Newborn,Regular,Dress,Long sleeve,New Born,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Baby,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0
Newborn,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0
Baby,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Baby,Long,Pyjamas,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Long,Pyjamas,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Baby,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Baby,Regular,Bodysuit,Long sleeve,New Born,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,749.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,749.0
Newborn,Regular,Body,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Baby,Regular,Baby bodysuit,Long sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Regular,Baby bodysuit,Long sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Baby,Regular,T-shirt,Long sleeve,New Born,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,599.0
Newborn,Regular,T-shirt,Long sleeve,New Born,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,599.0
Baby,Regular,Baby bodysuit,Long sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0
Newborn,Regular,Baby bodysuit,Long sleeve,New Born,0.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0
Baby,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0
Baby,Regular,Bodysuit,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Newborn,Regular,Bodysuit,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0
Baby,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0
Baby,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0
Newborn,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0
Newborn,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0
Baby,Long,Sleepsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0
Newborn,Long,Trousers,No sleeve,New Born,0.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0
Baby,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0
Newborn,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0
Baby,Regular,Baby bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Newborn,Regular,Baby bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0
Baby,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Newborn,Long,Jumpsuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0
Baby,Long,Pyjamas,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Newborn,Long,Pyjamas,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
Newborn,Regular,Bodysuit,Long sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0
Baby,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0
Newborn,Long,Trousers,No sleeve,New Born,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0
